CORPORATION,SURVEY,PERIOD,COMPANY_NAME,RDIST_LABEL,STATE_NAME,SITE,PADD,PRODUCT,SUPPLY,QUANTITY
DEER PARK REFINING LTD PTNRSHP,820,11,DEER PARK REFINING LTD PARTNERSHIP,Texas Gulf Coast,Texas,DEER PARK,3,CAT CRACKING: RECYCLED FEED,"Downstream Charge Capacity, Next Year (barrels per stream day)",5000
DEER PARK REFINING LTD PTNRSHP,820,11,DEER PARK REFINING LTD PARTNERSHIP,Texas Gulf Coast,Texas,DEER PARK,3,"CAT HYDROCRACKING, GAS OIL","Downstream Charge Capacity, Current Year (barrels per calendar day)",53800
DEER PARK REFINING LTD PTNRSHP,820,11,DEER PARK REFINING LTD PARTNERSHIP,Texas Gulf Coast,Texas,DEER PARK,3,"CAT HYDROCRACKING, GAS OIL","Downstream Charge Capacity, Current Year (barrels per stream day)",60000
DEER PARK REFINING LTD PTNRSHP,820,11,DEER PARK REFINING LTD PARTNERSHIP,Texas Gulf Coast,Texas,DEER PARK,3,"CAT HYDROCRACKING, GAS OIL","Downstream Charge Capacity, Next Year (barrels per stream day)",60000
DEER PARK REFINING LTD PTNRSHP,820,11,DEER PARK REFINING LTD PARTNERSHIP,Texas Gulf Coast,Texas,DEER PARK,3,CAT REFORMING: HIGH PRESSURE,"Downstream Charge Capacity, Current Year (barrels per calendar day)",23600
DEER PARK REFINING LTD PTNRSHP,820,11,DEER PARK REFINING LTD PARTNERSHIP,Texas Gulf Coast,Texas,DEER PARK,3,CAT REFORMING: HIGH PRESSURE,"Downstream Charge Capacity, Current Year (barrels per stream day)",25000
DEER PARK REFINING LTD PTNRSHP,820,11,DEER PARK REFINING LTD PARTNERSHIP,Texas Gulf Coast,Texas,DEER PARK,3,CAT REFORMING: HIGH PRESSURE,"Downstream Charge Capacity, Next Year (barrels per stream day)",24500
DEER PARK REFINING LTD PTNRSHP,820,11,DEER PARK REFINING LTD PARTNERSHIP,Texas Gulf Coast,Texas,DEER PARK,3,CAT REFORMING: LOW PRESSURE,"Downstream Charge Capacity, Current Year (barrels per calendar day)",43500
DEER PARK REFINING LTD PTNRSHP,820,11,DEER PARK REFINING LTD PARTNERSHIP,Texas Gulf Coast,Texas,DEER PARK,3,CAT REFORMING: LOW PRESSURE,"Downstream Charge Capacity, Current Year (barrels per stream day)",44000
DEER PARK REFINING LTD PTNRSHP,820,11,DEER PARK REFINING LTD PARTNERSHIP,Texas Gulf Coast,Texas,DEER PARK,3,CAT REFORMING: LOW PRESSURE,"Downstream Charge Capacity, Next Year (barrels per stream day)",45000
DEER PARK REFINING LTD PTNRSHP,820,11,DEER PARK REFINING LTD PARTNERSHIP,Texas Gulf Coast,Texas,DEER PARK,3,"DESULFURIZATION, GASOLINE","Downstream Charge Capacity, Current Year (barrels per stream day)",42000
DEER PARK REFINING LTD PTNRSHP,820,11,DEER PARK REFINING LTD PARTNERSHIP,Texas Gulf Coast,Texas,DEER PARK,3,"DESULFURIZATION, GASOLINE","Downstream Charge Capacity, Next Year (barrels per stream day)",42000
DEER PARK REFINING LTD PTNRSHP,820,11,DEER PARK REFINING LTD PARTNERSHIP,Texas Gulf Coast,Texas,DEER PARK,3,"DESULFURIZATION, HEAVY GAS OIL","Downstream Charge Capacity, Current Year (barrels per stream day)",80000
DEER PARK REFINING LTD PTNRSHP,820,11,DEER PARK REFINING LTD PARTNERSHIP,Texas Gulf Coast,Texas,DEER PARK,3,"DESULFURIZATION, HEAVY GAS OIL","Downstream Charge Capacity, Next Year (barrels per stream day)",80000
DEER PARK REFINING LTD PTNRSHP,820,11,DEER PARK REFINING LTD PARTNERSHIP,Texas Gulf Coast,Texas,DEER PARK,3,"DESULFURIZATION, KEROSENE AND JET","Downstream Charge Capacity, Current Year (barrels per stream day)",40000
DEER PARK REFINING LTD PTNRSHP,820,11,DEER PARK REFINING LTD PARTNERSHIP,Texas Gulf Coast,Texas,DEER PARK,3,"DESULFURIZATION, KEROSENE AND JET","Downstream Charge Capacity, Next Year (barrels per stream day)",40000
DEER PARK REFINING LTD PTNRSHP,820,11,DEER PARK REFINING LTD PARTNERSHIP,Texas Gulf Coast,Texas,DEER PARK,3,"DESULFURIZATION, NAPHTHA/REFORMER FEED","Downstream Charge Capacity, Current Year (barrels per stream day)",75000
DEER PARK REFINING LTD PTNRSHP,820,11,DEER PARK REFINING LTD PARTNERSHIP,Texas Gulf Coast,Texas,DEER PARK,3,"DESULFURIZATION, NAPHTHA/REFORMER FEED","Downstream Charge Capacity, Next Year (barrels per stream day)",75000
DEER PARK REFINING LTD PTNRSHP,820,11,DEER PARK REFINING LTD PARTNERSHIP,Texas Gulf Coast,Texas,DEER PARK,3,"DESULFURIZATION, OTHER","Downstream Charge Capacity, Current Year (barrels per stream day)",43000
DEER PARK REFINING LTD PTNRSHP,820,11,DEER PARK REFINING LTD PARTNERSHIP,Texas Gulf Coast,Texas,DEER PARK,3,"DESULFURIZATION, OTHER","Downstream Charge Capacity, Next Year (barrels per stream day)",43000
DEER PARK REFINING LTD PTNRSHP,820,11,DEER PARK REFINING LTD PARTNERSHIP,Texas Gulf Coast,Texas,DEER PARK,3,"DESULFURIZATION, OTHER DISTILLATE","Downstream Charge Capacity, Current Year (barrels per stream day)",45000
DEER PARK REFINING LTD PTNRSHP,820,11,DEER PARK REFINING LTD PARTNERSHIP,Texas Gulf Coast,Texas,DEER PARK,3,"DESULFURIZATION, OTHER DISTILLATE","Downstream Charge Capacity, Next Year (barrels per stream day)",45000
DEER PARK REFINING LTD PTNRSHP,820,11,DEER PARK REFINING LTD PARTNERSHIP,Texas Gulf Coast,Texas,DEER PARK,3,"DESULFURIZATION, RESIDUAL","Downstream Charge Capacity, Current Year (barrels per stream day)",49500
DEER PARK REFINING LTD PTNRSHP,820,11,DEER PARK REFINING LTD PARTNERSHIP,Texas Gulf Coast,Texas,DEER PARK,3,"DESULFURIZATION, RESIDUAL","Downstream Charge Capacity, Next Year (barrels per stream day)",49500
DEER PARK REFINING LTD PTNRSHP,820,11,DEER PARK REFINING LTD PARTNERSHIP,Texas Gulf Coast,Texas,DEER PARK,3,HYDROGEN (MMCFD),"Production Capacity, Current Year (barrels per steam day except sulfur and hydrogen)",108
DEER PARK REFINING LTD PTNRSHP,820,11,DEER PARK REFINING LTD PARTNERSHIP,Texas Gulf Coast,Texas,DEER PARK,3,HYDROGEN (MMCFD),"Production Capacity, Next Year (barrels per stream day except sulfur and hydrogen)",108
DEER PARK REFINING LTD PTNRSHP,820,11,DEER PARK REFINING LTD PARTNERSHIP,Texas Gulf Coast,Texas,DEER PARK,3,OPERATING CAPACITY,Atmospheric Crude Distillation Capacity (barrels per calendar day),327000
DEER PARK REFINING LTD PTNRSHP,820,11,DEER PARK REFINING LTD PARTNERSHIP,Texas Gulf Coast,Texas,DEER PARK,3,OPERATING CAPACITY,Atmospheric Crude Distillation Capacity (barrels per stream day),340000
DEER PARK REFINING LTD PTNRSHP,820,11,DEER PARK REFINING LTD PARTNERSHIP,Texas Gulf Coast,Texas,DEER PARK,3,"PETCOKE,MARKET","Production Capacity, Current Year (barrels per steam day except sulfur and hydrogen)",38701
DEER PARK REFINING LTD PTNRSHP,820,11,DEER PARK REFINING LTD PARTNERSHIP,Texas Gulf Coast,Texas,DEER PARK,3,"PETCOKE,MARKET","Production Capacity, Next Year (barrels per stream day except sulfur and hydrogen)",35376
DEER PARK REFINING LTD PTNRSHP,820,11,DEER PARK REFINING LTD PARTNERSHIP,Texas Gulf Coast,Texas,DEER PARK,3,SULFUR (SHORT TONS/DAY),"Production Capacity, Current Year (barrels per steam day except sulfur and hydrogen)",1150
DEER PARK REFINING LTD PTNRSHP,820,11,DEER PARK REFINING LTD PARTNERSHIP,Texas Gulf Coast,Texas,DEER PARK,3,SULFUR (SHORT TONS/DAY),"Production Capacity, Next Year (barrels per stream day except sulfur and hydrogen)",1150
DEER PARK REFINING LTD PTNRSHP,820,11,DEER PARK REFINING LTD PARTNERSHIP,Texas Gulf Coast,Texas,DEER PARK,3,"THERM CRACKING, DELAYED COKING","Downstream Charge Capacity, Current Year (barrels per calendar day)",83000
DEER PARK REFINING LTD PTNRSHP,820,11,DEER PARK REFINING LTD PARTNERSHIP,Texas Gulf Coast,Texas,DEER PARK,3,"THERM CRACKING, DELAYED COKING","Downstream Charge Capacity, Current Year (barrels per stream day)",90000
DEER PARK REFINING LTD PTNRSHP,820,11,DEER PARK REFINING LTD PARTNERSHIP,Texas Gulf Coast,Texas,DEER PARK,3,"THERM CRACKING, DELAYED COKING","Downstream Charge Capacity, Next Year (barrels per stream day)",89300
DEER PARK REFINING LTD PTNRSHP,820,11,DEER PARK REFINING LTD PARTNERSHIP,Texas Gulf Coast,Texas,DEER PARK,3,"TOTAL OPER CAP (PROJECTED, NEXT YEAR)",Atmospheric Crude Distillation Capacity (barrels per stream day),340000
DEER PARK REFINING LTD PTNRSHP,820,11,DEER PARK REFINING LTD PARTNERSHIP,Texas Gulf Coast,Texas,DEER PARK,3,TOTAL OPERABLE CAPACITY,Atmospheric Crude Distillation Capacity (barrels per calendar day),327000
DEER PARK REFINING LTD PTNRSHP,820,11,DEER PARK REFINING LTD PARTNERSHIP,Texas Gulf Coast,Texas,DEER PARK,3,TOTAL OPERABLE CAPACITY,Atmospheric Crude Distillation Capacity (barrels per stream day),340000
DEER PARK REFINING LTD PTNRSHP,820,11,DEER PARK REFINING LTD PARTNERSHIP,Texas Gulf Coast,Texas,DEER PARK,3,VACUUM DISTILLATION,"Downstream Charge Capacity, Current Year (barrels per stream day)",180000
DEER PARK REFINING LTD PTNRSHP,820,11,DEER PARK REFINING LTD PARTNERSHIP,Texas Gulf Coast,Texas,DEER PARK,3,VACUUM DISTILLATION,"Downstream Charge Capacity, Next Year (barrels per stream day)",180000
PBF ENERGY CO LLC,820,11,DELAWARE CITY REFINING CO LLC,East Coast,Delaware,DELAWARE CITY,1,ALKYLATES,"Production Capacity, Current Year (barrels per steam day except sulfur and hydrogen)",11729
PBF ENERGY CO LLC,820,11,DELAWARE CITY REFINING CO LLC,East Coast,Delaware,DELAWARE CITY,1,ALKYLATES,"Production Capacity, Next Year (barrels per stream day except sulfur and hydrogen)",11729
PBF ENERGY CO LLC,820,11,DELAWARE CITY REFINING CO LLC,East Coast,Delaware,DELAWARE CITY,1,AROMATICS,"Production Capacity, Current Year (barrels per steam day except sulfur and hydrogen)",5191
PBF ENERGY CO LLC,820,11,DELAWARE CITY REFINING CO LLC,East Coast,Delaware,DELAWARE CITY,1,AROMATICS,"Production Capacity, Next Year (barrels per stream day except sulfur and hydrogen)",5191
PBF ENERGY CO LLC,820,11,DELAWARE CITY REFINING CO LLC,East Coast,Delaware,DELAWARE CITY,1,CAT CRACKING: FRESH FEED,"Downstream Charge Capacity, Current Year (barrels per calendar day)",81300
PBF ENERGY CO LLC,820,11,DELAWARE CITY REFINING CO LLC,East Coast,Delaware,DELAWARE CITY,1,CAT CRACKING: FRESH FEED,"Downstream Charge Capacity, Current Year (barrels per stream day)",82000
PBF ENERGY CO LLC,820,11,DELAWARE CITY REFINING CO LLC,East Coast,Delaware,DELAWARE CITY,1,CAT CRACKING: FRESH FEED,"Downstream Charge Capacity, Next Year (barrels per stream day)",82000
PBF ENERGY CO LLC,820,11,DELAWARE CITY REFINING CO LLC,East Coast,Delaware,DELAWARE CITY,1,CAT CRACKING: RECYCLED FEED,"Downstream Charge Capacity, Current Year (barrels per stream day)",4000
PBF ENERGY CO LLC,820,11,DELAWARE CITY REFINING CO LLC,East Coast,Delaware,DELAWARE CITY,1,CAT CRACKING: RECYCLED FEED,"Downstream Charge Capacity, Next Year (barrels per stream day)",4000
PBF ENERGY CO LLC,820,11,DELAWARE CITY REFINING CO LLC,East Coast,Delaware,DELAWARE CITY,1,"CAT HYDROCRACKING, GAS OIL","Downstream Charge Capacity, Current Year (barrels per calendar day)",20000
PBF ENERGY CO LLC,820,11,DELAWARE CITY REFINING CO LLC,East Coast,Delaware,DELAWARE CITY,1,"CAT HYDROCRACKING, GAS OIL","Downstream Charge Capacity, Current Year (barrels per stream day)",22300
PBF ENERGY CO LLC,820,11,DELAWARE CITY REFINING CO LLC,East Coast,Delaware,DELAWARE CITY,1,"CAT HYDROCRACKING, GAS OIL","Downstream Charge Capacity, Next Year (barrels per stream day)",22300
PBF ENERGY CO LLC,820,11,DELAWARE CITY REFINING CO LLC,East Coast,Delaware,DELAWARE CITY,1,CAT REFORMING: LOW PRESSURE,"Downstream Charge Capacity, Current Year (barrels per calendar day)",41000
PBF ENERGY CO LLC,820,11,DELAWARE CITY REFINING CO LLC,East Coast,Delaware,DELAWARE CITY,1,CAT REFORMING: LOW PRESSURE,"Downstream Charge Capacity, Current Year (barrels per stream day)",43800
PBF ENERGY CO LLC,820,11,DELAWARE CITY REFINING CO LLC,East Coast,Delaware,DELAWARE CITY,1,CAT REFORMING: LOW PRESSURE,"Downstream Charge Capacity, Next Year (barrels per stream day)",43800
PBF ENERGY CO LLC,820,11,DELAWARE CITY REFINING CO LLC,East Coast,Delaware,DELAWARE CITY,1,"DESULFURIZATION, DIESEL FUEL","Downstream Charge Capacity, Current Year (barrels per stream day)",27000
PBF ENERGY CO LLC,820,11,DELAWARE CITY REFINING CO LLC,East Coast,Delaware,DELAWARE CITY,1,"DESULFURIZATION, DIESEL FUEL","Downstream Charge Capacity, Next Year (barrels per stream day)",27000
PBF ENERGY CO LLC,820,11,DELAWARE CITY REFINING CO LLC,East Coast,Delaware,DELAWARE CITY,1,"DESULFURIZATION, GASOLINE","Downstream Charge Capacity, Current Year (barrels per stream day)",32000
PBF ENERGY CO LLC,820,11,DELAWARE CITY REFINING CO LLC,East Coast,Delaware,DELAWARE CITY,1,"DESULFURIZATION, GASOLINE","Downstream Charge Capacity, Next Year (barrels per stream day)",32000
PBF ENERGY CO LLC,820,11,DELAWARE CITY REFINING CO LLC,East Coast,Delaware,DELAWARE CITY,1,"DESULFURIZATION, KEROSENE AND JET","Downstream Charge Capacity, Current Year (barrels per stream day)",16500
PBF ENERGY CO LLC,820,11,DELAWARE CITY REFINING CO LLC,East Coast,Delaware,DELAWARE CITY,1,"DESULFURIZATION, KEROSENE AND JET","Downstream Charge Capacity, Next Year (barrels per stream day)",16500
PBF ENERGY CO LLC,820,11,DELAWARE CITY REFINING CO LLC,East Coast,Delaware,DELAWARE CITY,1,"DESULFURIZATION, NAPHTHA/REFORMER FEED","Downstream Charge Capacity, Current Year (barrels per stream day)",50000
PBF ENERGY CO LLC,820,11,DELAWARE CITY REFINING CO LLC,East Coast,Delaware,DELAWARE CITY,1,"DESULFURIZATION, NAPHTHA/REFORMER FEED","Downstream Charge Capacity, Next Year (barrels per stream day)",50000
PBF ENERGY CO LLC,820,11,DELAWARE CITY REFINING CO LLC,East Coast,Delaware,DELAWARE CITY,1,"DESULFURIZATION, OTHER DISTILLATE","Downstream Charge Capacity, Current Year (barrels per stream day)",30000
PBF ENERGY CO LLC,820,11,DELAWARE CITY REFINING CO LLC,East Coast,Delaware,DELAWARE CITY,1,"DESULFURIZATION, OTHER DISTILLATE","Downstream Charge Capacity, Next Year (barrels per stream day)",30000
PBF ENERGY CO LLC,820,11,DELAWARE CITY REFINING CO LLC,East Coast,Delaware,DELAWARE CITY,1,HYDROGEN (MMCFD),"Production Capacity, Current Year (barrels per steam day except sulfur and hydrogen)",40
PBF ENERGY CO LLC,820,11,DELAWARE CITY REFINING CO LLC,East Coast,Delaware,DELAWARE CITY,1,HYDROGEN (MMCFD),"Production Capacity, Next Year (barrels per stream day except sulfur and hydrogen)",40
PBF ENERGY CO LLC,820,11,DELAWARE CITY REFINING CO LLC,East Coast,Delaware,DELAWARE CITY,1,IDLE CAPACITY,Atmospheric Crude Distillation Capacity (barrels per calendar day),182200
PBF ENERGY CO LLC,820,11,DELAWARE CITY REFINING CO LLC,East Coast,Delaware,DELAWARE CITY,1,IDLE CAPACITY,Atmospheric Crude Distillation Capacity (barrels per stream day),190200
PBF ENERGY CO LLC,820,11,DELAWARE CITY REFINING CO LLC,East Coast,Delaware,DELAWARE CITY,1,ISOMERIZATION (ISOBUTANE),"Production Capacity, Current Year (barrels per steam day except sulfur and hydrogen)",6000
PBF ENERGY CO LLC,820,11,DELAWARE CITY REFINING CO LLC,East Coast,Delaware,DELAWARE CITY,1,ISOMERIZATION (ISOBUTANE),"Production Capacity, Next Year (barrels per stream day except sulfur and hydrogen)",6000
PBF ENERGY CO LLC,820,11,DELAWARE CITY REFINING CO LLC,East Coast,Delaware,DELAWARE CITY,1,"PETCOKE,MARKET","Production Capacity, Current Year (barrels per steam day except sulfur and hydrogen)",13620
PBF ENERGY CO LLC,820,11,DELAWARE CITY REFINING CO LLC,East Coast,Delaware,DELAWARE CITY,1,"PETCOKE,MARKET","Production Capacity, Next Year (barrels per stream day except sulfur and hydrogen)",13620
PBF ENERGY CO LLC,820,11,DELAWARE CITY REFINING CO LLC,East Coast,Delaware,DELAWARE CITY,1,SULFUR (SHORT TONS/DAY),"Production Capacity, Current Year (barrels per steam day except sulfur and hydrogen)",596
PBF ENERGY CO LLC,820,11,DELAWARE CITY REFINING CO LLC,East Coast,Delaware,DELAWARE CITY,1,SULFUR (SHORT TONS/DAY),"Production Capacity, Next Year (barrels per stream day except sulfur and hydrogen)",596
PBF ENERGY CO LLC,820,11,DELAWARE CITY REFINING CO LLC,East Coast,Delaware,DELAWARE CITY,1,"THERM CRACKING, FLUID COKING","Downstream Charge Capacity, Current Year (barrels per calendar day)",48400
PBF ENERGY CO LLC,820,11,DELAWARE CITY REFINING CO LLC,East Coast,Delaware,DELAWARE CITY,1,"THERM CRACKING, FLUID COKING","Downstream Charge Capacity, Current Year (barrels per stream day)",54500
PBF ENERGY CO LLC,820,11,DELAWARE CITY REFINING CO LLC,East Coast,Delaware,DELAWARE CITY,1,"THERM CRACKING, FLUID COKING","Downstream Charge Capacity, Next Year (barrels per stream day)",54500
PBF ENERGY CO LLC,820,11,DELAWARE CITY REFINING CO LLC,East Coast,Delaware,DELAWARE CITY,1,"TOTAL OPER CAP (PROJECTED, NEXT YEAR)",Atmospheric Crude Distillation Capacity (barrels per stream day),190200
PBF ENERGY CO LLC,820,11,DELAWARE CITY REFINING CO LLC,East Coast,Delaware,DELAWARE CITY,1,TOTAL OPERABLE CAPACITY,Atmospheric Crude Distillation Capacity (barrels per calendar day),182200
PBF ENERGY CO LLC,820,11,DELAWARE CITY REFINING CO LLC,East Coast,Delaware,DELAWARE CITY,1,TOTAL OPERABLE CAPACITY,Atmospheric Crude Distillation Capacity (barrels per stream day),190200
PBF ENERGY CO LLC,820,11,DELAWARE CITY REFINING CO LLC,East Coast,Delaware,DELAWARE CITY,1,VACUUM DISTILLATION,"Downstream Charge Capacity, Current Year (barrels per stream day)",104600
PBF ENERGY CO LLC,820,11,DELAWARE CITY REFINING CO LLC,East Coast,Delaware,DELAWARE CITY,1,VACUUM DISTILLATION,"Downstream Charge Capacity, Next Year (barrels per stream day)",104600
DELEK GROUP LTD,820,11,DELEK REFINING LTD,Texas Inland,Texas,TYLER,3,ALKYLATES,"Production Capacity, Current Year (barrels per steam day except sulfur and hydrogen)",4700
DELEK GROUP LTD,820,11,DELEK REFINING LTD,Texas Inland,Texas,TYLER,3,ALKYLATES,"Production Capacity, Next Year (barrels per stream day except sulfur and hydrogen)",4700
DELEK GROUP LTD,820,11,DELEK REFINING LTD,Texas Inland,Texas,TYLER,3,CAT CRACKING: FRESH FEED,"Downstream Charge Capacity, Current Year (barrels per calendar day)",19000
DELEK GROUP LTD,820,11,DELEK REFINING LTD,Texas Inland,Texas,TYLER,3,CAT CRACKING: FRESH FEED,"Downstream Charge Capacity, Current Year (barrels per stream day)",20250
DELEK GROUP LTD,820,11,DELEK REFINING LTD,Texas Inland,Texas,TYLER,3,CAT CRACKING: FRESH FEED,"Downstream Charge Capacity, Next Year (barrels per stream day)",20250
DELEK GROUP LTD,820,11,DELEK REFINING LTD,Texas Inland,Texas,TYLER,3,CAT REFORMING: HIGH PRESSURE,"Downstream Charge Capacity, Current Year (barrels per calendar day)",4450
DELEK GROUP LTD,820,11,DELEK REFINING LTD,Texas Inland,Texas,TYLER,3,CAT REFORMING: HIGH PRESSURE,"Downstream Charge Capacity, Current Year (barrels per stream day)",4500
DELEK GROUP LTD,820,11,DELEK REFINING LTD,Texas Inland,Texas,TYLER,3,CAT REFORMING: HIGH PRESSURE,"Downstream Charge Capacity, Next Year (barrels per stream day)",4560
DELEK GROUP LTD,820,11,DELEK REFINING LTD,Texas Inland,Texas,TYLER,3,CAT REFORMING: LOW PRESSURE,"Downstream Charge Capacity, Current Year (barrels per calendar day)",12550
DELEK GROUP LTD,820,11,DELEK REFINING LTD,Texas Inland,Texas,TYLER,3,CAT REFORMING: LOW PRESSURE,"Downstream Charge Capacity, Current Year (barrels per stream day)",13000
DELEK GROUP LTD,820,11,DELEK REFINING LTD,Texas Inland,Texas,TYLER,3,CAT REFORMING: LOW PRESSURE,"Downstream Charge Capacity, Next Year (barrels per stream day)",13000
DELEK GROUP LTD,820,11,DELEK REFINING LTD,Texas Inland,Texas,TYLER,3,"DESULFURIZATION, DIESEL FUEL","Downstream Charge Capacity, Current Year (barrels per stream day)",20000
DELEK GROUP LTD,820,11,DELEK REFINING LTD,Texas Inland,Texas,TYLER,3,"DESULFURIZATION, DIESEL FUEL","Downstream Charge Capacity, Next Year (barrels per stream day)",20000
DELEK GROUP LTD,820,11,DELEK REFINING LTD,Texas Inland,Texas,TYLER,3,"DESULFURIZATION, GASOLINE","Downstream Charge Capacity, Current Year (barrels per stream day)",13000
DELEK GROUP LTD,820,11,DELEK REFINING LTD,Texas Inland,Texas,TYLER,3,"DESULFURIZATION, GASOLINE","Downstream Charge Capacity, Next Year (barrels per stream day)",13000
DELEK GROUP LTD,820,11,DELEK REFINING LTD,Texas Inland,Texas,TYLER,3,"DESULFURIZATION, NAPHTHA/REFORMER FEED","Downstream Charge Capacity, Current Year (barrels per stream day)",20000
DELEK GROUP LTD,820,11,DELEK REFINING LTD,Texas Inland,Texas,TYLER,3,"DESULFURIZATION, NAPHTHA/REFORMER FEED","Downstream Charge Capacity, Next Year (barrels per stream day)",20000
DELEK GROUP LTD,820,11,DELEK REFINING LTD,Texas Inland,Texas,TYLER,3,ISOMERIZATION (ISOBUTANE),"Production Capacity, Current Year (barrels per steam day except sulfur and hydrogen)",0
DELEK GROUP LTD,820,11,DELEK REFINING LTD,Texas Inland,Texas,TYLER,3,ISOMERIZATION (ISOBUTANE),"Production Capacity, Next Year (barrels per stream day except sulfur and hydrogen)",0
DELEK GROUP LTD,820,11,DELEK REFINING LTD,Texas Inland,Texas,TYLER,3,OPERATING CAPACITY,Atmospheric Crude Distillation Capacity (barrels per calendar day),60000
DELEK GROUP LTD,820,11,DELEK REFINING LTD,Texas Inland,Texas,TYLER,3,OPERATING CAPACITY,Atmospheric Crude Distillation Capacity (barrels per stream day),65000
DELEK GROUP LTD,820,11,DELEK REFINING LTD,Texas Inland,Texas,TYLER,3,"PETCOKE,MARKET","Production Capacity, Current Year (barrels per steam day except sulfur and hydrogen)",1500
DELEK GROUP LTD,820,11,DELEK REFINING LTD,Texas Inland,Texas,TYLER,3,"PETCOKE,MARKET","Production Capacity, Next Year (barrels per stream day except sulfur and hydrogen)",1500
DELEK GROUP LTD,820,11,DELEK REFINING LTD,Texas Inland,Texas,TYLER,3,SULFUR (SHORT TONS/DAY),"Production Capacity, Current Year (barrels per steam day except sulfur and hydrogen)",39
DELEK GROUP LTD,820,11,DELEK REFINING LTD,Texas Inland,Texas,TYLER,3,SULFUR (SHORT TONS/DAY),"Production Capacity, Next Year (barrels per stream day except sulfur and hydrogen)",39
DELEK GROUP LTD,820,11,DELEK REFINING LTD,Texas Inland,Texas,TYLER,3,"THERM CRACKING, DELAYED COKING","Downstream Charge Capacity, Current Year (barrels per calendar day)",6000
DELEK GROUP LTD,820,11,DELEK REFINING LTD,Texas Inland,Texas,TYLER,3,"THERM CRACKING, DELAYED COKING","Downstream Charge Capacity, Current Year (barrels per stream day)",6500
DELEK GROUP LTD,820,11,DELEK REFINING LTD,Texas Inland,Texas,TYLER,3,"THERM CRACKING, DELAYED COKING","Downstream Charge Capacity, Next Year (barrels per stream day)",6500
DELEK GROUP LTD,820,11,DELEK REFINING LTD,Texas Inland,Texas,TYLER,3,"TOTAL OPER CAP (PROJECTED, NEXT YEAR)",Atmospheric Crude Distillation Capacity (barrels per stream day),65000
DELEK GROUP LTD,820,11,DELEK REFINING LTD,Texas Inland,Texas,TYLER,3,TOTAL OPERABLE CAPACITY,Atmospheric Crude Distillation Capacity (barrels per calendar day),60000
DELEK GROUP LTD,820,11,DELEK REFINING LTD,Texas Inland,Texas,TYLER,3,TOTAL OPERABLE CAPACITY,Atmospheric Crude Distillation Capacity (barrels per stream day),65000
DELEK GROUP LTD,820,11,DELEK REFINING LTD,Texas Inland,Texas,TYLER,3,VACUUM DISTILLATION,"Downstream Charge Capacity, Current Year (barrels per stream day)",15000
DELEK GROUP LTD,820,11,DELEK REFINING LTD,Texas Inland,Texas,TYLER,3,VACUUM DISTILLATION,"Downstream Charge Capacity, Next Year (barrels per stream day)",15000
ACCESS INDUSTRIES,820,11,EQUISTAR CHEMICALS LP,Texas Gulf Coast,Texas,CHANNELVIEW,3,ALKYLATES,"Production Capacity, Current Year (barrels per steam day except sulfur and hydrogen)",22000
ACCESS INDUSTRIES,820,11,EQUISTAR CHEMICALS LP,Texas Gulf Coast,Texas,CHANNELVIEW,3,ALKYLATES,"Production Capacity, Next Year (barrels per stream day except sulfur and hydrogen)",22000
ERGON INC,820,11,ERGON REFINING INC,North Louisiana-Arkansas,Mississippi,VICKSBURG,3,ASPHALT & ROAD OIL,"Production Capacity, Current Year (barrels per steam day except sulfur and hydrogen)",10000
ERGON INC,820,11,ERGON REFINING INC,North Louisiana-Arkansas,Mississippi,VICKSBURG,3,ASPHALT & ROAD OIL,"Production Capacity, Next Year (barrels per stream day except sulfur and hydrogen)",10000
ERGON INC,820,11,ERGON REFINING INC,North Louisiana-Arkansas,Mississippi,VICKSBURG,3,"DESULFURIZATION, DIESEL FUEL","Downstream Charge Capacity, Current Year (barrels per stream day)",2200
ERGON INC,820,11,ERGON REFINING INC,North Louisiana-Arkansas,Mississippi,VICKSBURG,3,"DESULFURIZATION, DIESEL FUEL","Downstream Charge Capacity, Next Year (barrels per stream day)",2200
ERGON INC,820,11,ERGON REFINING INC,North Louisiana-Arkansas,Mississippi,VICKSBURG,3,"DESULFURIZATION, OTHER","Downstream Charge Capacity, Current Year (barrels per stream day)",20800
ERGON INC,820,11,ERGON REFINING INC,North Louisiana-Arkansas,Mississippi,VICKSBURG,3,"DESULFURIZATION, OTHER","Downstream Charge Capacity, Next Year (barrels per stream day)",20800
ERGON INC,820,11,ERGON REFINING INC,North Louisiana-Arkansas,Mississippi,VICKSBURG,3,HYDROGEN (MMCFD),"Production Capacity, Current Year (barrels per steam day except sulfur and hydrogen)",13
ERGON INC,820,11,ERGON REFINING INC,North Louisiana-Arkansas,Mississippi,VICKSBURG,3,HYDROGEN (MMCFD),"Production Capacity, Next Year (barrels per stream day except sulfur and hydrogen)",13
ERGON INC,820,11,ERGON REFINING INC,North Louisiana-Arkansas,Mississippi,VICKSBURG,3,LUBRICANTS,"Production Capacity, Current Year (barrels per steam day except sulfur and hydrogen)",23000
ERGON INC,820,11,ERGON REFINING INC,North Louisiana-Arkansas,Mississippi,VICKSBURG,3,LUBRICANTS,"Production Capacity, Next Year (barrels per stream day except sulfur and hydrogen)",23000
ERGON INC,820,11,ERGON REFINING INC,North Louisiana-Arkansas,Mississippi,VICKSBURG,3,OPERATING CAPACITY,Atmospheric Crude Distillation Capacity (barrels per calendar day),23000
